11,55,17,8,49,11,-23,-17,34,8
14,57,17,10,50,11,-25,-19,34,8
13,58,25,10,53,12,-26,-20,35,8
35,62,19,12,53,11,-27,-19,36,8
10,51,17,14,55,8,-27,-16,33,8
13,42,19,12,53,7,-28,-16,31,8
6,48,14,8,50,5,-28,-17,30,8
0,48,19,10,49,5,-27,-19,32,8
3,59,15,11,50,4,-26,-19,36,8
-3,63,19,10,53,3,-24,-16,37,8
11,64,24,8,56,4,-23,-14,39,8
28,71,30,12,53,6,-21,-14,39,8
10,67,26,13,50,6,-21,-14,37,8
-25,66,22,14,50,7,-21,-16,36,8
-41,64,13,16,50,7,-21,-18,38,8
-41,63,10,19,49,8,-21,-19,39,8
-45,41,9,18,51,7,-21,-17,38,8
-49,33,7,13,53,6,-22,-17,37,8
-43,35,5,12,52,6,-20,-19,35,8
-33,30,3,14,47,7,-19,-20,35,8
-28,21,3,17,44,5,-17,-16,36,8
-34,23,2,19,44,2,-14,-14,37,8
-34,24,2,17,46,2,-16,-14,37,8
-32,24,3,16,48,2,-18,-16,37,8
-25,27,4,17,48,2,-21,-20,35,8
-23,25,4,14,49,4,-21,-20,34,8
-23,20,6,14,48,6,-21,-21,33,8
-21,19,6,15,45,8,-21,-23,33,8
-17,17,7,14,45,9,-20,-20,32,8
-18,21,8,10,45,10,-19,-19,31,8
-18,25,10,10,42,10,-21,-20,33,8
-24,30,10,10,43,9,-21,-21,34,8
-28,32,8,9,49,8,-21,-21,35,8
-25,37,8,10,52,10,-23,-21,36,8
-18,35,9,12,51,10,-23,-22,35,8
-19,33,6,11,48,10,-19,-19,32,8
-14,33,5,10,43,10,-16,-16,28,8
-15,34,7,12,37,8,-16,-16,26,8
-19,30,6,12,33,6,-14,-14,25,8
-27,30,1,12,32,3,-12,-14,25,8
-29,45,2,11,35,3,-14,-15,28,8
-3,76,21,14,39,1,-16,-15,28,8
-17,48,35,14,42,1,-19,-14,30,8
9,58,18,17,48,1,-26,-19,36,8
-7,66,16,24,55,0,-31,-25,44,8
59,73,25,24,79,0,-31,-23,57,8
-107,91,69,17,92,5,-36,-20,58,8
7,28,27,13,79,12,-33,-18,48,8
-15,48,16,6,63,18,-29,-19,43,8
-17,70,0,4,42,20,-22,-19,41,8
-16,48,14,7,39,17,-16,-17,38,8
-17,35,19,7,44,12,-14,-11,36,8
-9,42,9,11,47,7,-17,-10,35,8
0,45,9,19,51,3,-19,-12,34,8
0,46,7,20,50,0,-20,-15,35,8
-19,48,8,20,49,-2,-21,-15,38,8
-37,53,21,24,50,-3,-21,-13,39,8
14,46,32,28,50,-1,-23,-12,33,8
60,49,21,28,48,0,-26,-19,29,8
24,54,3,26,44,0,-22,-24,30,8
-24,40,5,17,43,1,-19,-21,30,8
-59,35,8,9,43,5,-20,-16,29,8
-38,39,12,3,42,9,-21,-16,30,8
-17,42,13,1,42,11,-22,-18,31,8
-9,46,10,0,47,11,-22,-17,31,8
-28,38,4,1,48,10,-23,-16,31,8
-26,39,10,4,47,7,-23,-17,32,8
-17,46,23,4,46,7,-25,-17,33,8
76,74,23,10,51,4,-27,-18,35,8
24,101,9,11,57,2,-30,-18,40,8
20,57,29,11,68,2,-33,-17,37,8
34,73,27,9,67,2,-37,-18,33,8
48,75,42,2,57,5,-32,-17,33,8
29,86,39,2,51,6,-25,-14,32,8
0,75,36,4,44,6,-21,-12,32,8
-52,56,13,5,43,6,-20,-15,35,8
-83,55,0,11,46,7,-20,-18,39,8
-78,53,-1,15,52,9,-21,-16,41,8
-71,30,0,19,62,8,-23,-14,39,8
-67,22,0,22,58,9,-27,-25,35,8
-56,17,-6,25,49,7,-26,-31,35,8
-38,6,-7,25,46,5,-20,-23,35,8
-31,-1,-7,19,44,1,-19,-17,33,8
-34,0,-12,17,42,0,-20,-18,33,8
-29,-8,-8,16,41,0,-21,-20,32,8
-27,-6,-2,17,40,-1,-20,-18,31,8
-27,1,-1,23,43,-2,-21,-17,30,8
-25,8,-3,24,44,-2,-21,-18,30,8
-23,8,1,17,45,1,-21,-19,30,8
-23,10,4,16,44,4,-20,-19,30,8
-26,20,6,13,42,6,-20,-19,29,8
-25,22,8,12,44,8,-19,-19,30,8
-25,23,7,12,43,10,-19,-20,30,8
-19,28,7,12,43,10,-17,-19,28,8
