-21,43,8,42,56,-33,-14,1,37,6
-15,49,5,35,51,-29,-12,3,38,6
-18,40,10,25,48,-25,-12,3,39,6
-30,37,11,24,39,-20,-14,3,43,6
-31,45,12,25,35,-17,-13,3,47,6
-23,43,12,19,29,-12,-8,2,50,6
-31,39,17,23,22,-12,-10,3,53,6
-37,42,16,25,12,-9,-14,2,55,6
-35,42,16,28,7,-9,-16,2,56,6
-36,39,15,27,-1,-8,-17,1,59,6
-40,41,14,30,-5,-8,-21,1,60,6
-40,44,16,35,-2,-10,-21,4,61,6
-39,42,15,35,0,-11,-17,0,60,6
-41,39,16,38,-1,-10,-17,-1,57,6
-37,42,16,37,0,-10,-17,1,55,6
-36,44,14,27,10,-14,-16,2,55,6
-31,43,12,31,16,-18,-15,1,51,6
-32,33,16,41,22,-21,-15,2,47,6
-25,42,12,41,25,-21,-14,5,40,6
-21,41,10,26,28,-25,-11,4,39,6
-14,42,7,32,34,-31,-8,0,34,6
-12,42,9,44,37,-23,-9,2,29,6
-7,43,6,30,37,-22,-10,5,30,6
0,45,5,32,41,-26,-7,2,27,6
5,48,5,51,47,-19,-12,3,30,6
5,48,4,49,44,-21,-15,6,33,6
13,51,5,23,40,-24,-11,3,32,6
14,52,6,33,52,-27,-18,4,37,6
12,52,5,60,51,-25,-17,8,37,6
3,49,7,44,40,-25,-14,6,35,6
-3,48,7,33,44,-29,-18,6,35,6
-4,49,6,39,41,-25,-19,5,32,6
-10,45,7,46,42,-25,-21,2,32,6
-12,45,6,43,49,-23,-23,3,33,6
-2,47,5,39,50,-19,-21,4,33,6
-9,44,3,43,47,-19,-19,3,34,6
-15,41,7,46,50,-24,-17,3,34,6
-19,44,3,46,51,-27,-17,1,35,6
-12,47,5,51,51,-28,-16,1,37,6
-12,42,7,50,50,-31,-13,0,37,6
-28,41,10,48,50,-30,-14,0,39,6
-28,41,10,47,50,-30,-13,0,42,6
-24,43,12,39,48,-27,-14,3,46,6
-25,41,14,34,44,-25,-18,2,50,6
-33,43,13,38,36,-19,-15,2,55,6
-37,40,16,40,33,-18,-16,1,59,6
-37,45,15,37,26,-18,-18,0,62,6
-42,42,16,33,17,-13,-19,1,64,6
-43,43,15,36,7,-8,-20,3,65,6
-41,44,16,36,0,-8,-19,1,64,6
-41,41,16,30,-3,-7,-16,7,64,6
-41,42,16,29,-3,-7,-17,0,59,6
-37,42,15,40,-3,-8,-15,0,55,6
-36,42,13,41,-5,-10,-14,1,52,6
-30,40,14,26,-3,-11,-13,2,49,6
-28,37,12,21,0,-10,-12,1,41,6
-23,39,9,18,3,-11,-11,2,37,6
-19,40,8,21,7,-17,-11,2,31,6
-12,42,6,27,12,-20,-11,2,30,6
-8,43,2,30,19,-26,-11,1,27,6
-2,44,3,30,19,-21,-10,3,25,6
6,44,5,29,21,-22,-11,4,28,6
10,48,5,26,25,-25,-10,3,30,6
12,50,7,27,34,-27,-9,4,33,6
12,52,6,36,43,-18,-12,7,37,6
1,51,5,28,43,-21,-11,7,40,6
7,52,2,24,52,-24,-10,5,41,6
3,51,3,34,57,-22,-14,5,38,6
-7,48,7,37,56,-14,-16,5,37,6
-5,48,5,27,55,-26,-16,4,37,6
1,50,5,30,52,-25,-17,5,35,6
-1,47,6,35,52,-24,-23,4,36,6
-4,46,5,54,51,-32,-19,3,36,6
-10,45,3,42,47,-33,-18,5,35,6
-17,43,7,36,39,-18,-17,6,32,6
-21,45,6,48,43,-19,-21,1,34,6
-17,46,6,50,51,-26,-22,2,35,6
-12,45,5,53,50,-32,-20,2,36,6
-21,42,7,60,58,-31,-23,2,35,6
-18,44,8,47,64,-28,-20,3,40,6
-18,48,10,36,65,-30,-18,3,40,6
-22,39,11,53,63,-35,-19,1,39,6
-27,38,12,55,61,-37,-17,3,43,6
-26,45,12,37,66,-41,-16,2,48,6
-32,42,14,39,59,-37,-13,1,51,6
-35,41,14,44,51,-29,-14,4,56,6
-36,42,13,37,46,-24,-14,3,58,6
-38,42,14,34,37,-22,-16,2,60,6
-43,40,14,34,29,-17,-17,3,61,6
-44,42,16,24,19,-13,-16,2,63,6
-38,41,17,17,16,-12,-18,0,62,6
-39,40,19,18,2,-10,-21,0,60,6
-39,41,18,25,0,-10,-19,0,57,6
-38,39,19,26,0,-9,-16,1,55,6
-34,41,14,25,-1,-7,-13,1,50,6
-31,39,12,19,2,-9,-14,0,46,6
-26,41,10,21,4,-10,-11,1,39,6
-23,40,9,24,10,-14,-10,1,34,6
-8,42,7,26,14,-19,-10,2,31,6
-3,42,5,26,15,-23,-9,5,28,6
-7,43,1,25,12,-20,-10,4,28,6
-4,46,2,25,19,-21,-10,3,28,6
10,48,3,28,26,-23,-8,4,29,6
5,47,7,34,34,-24,-9,3,31,6
3,49,6,32,32,-23,-10,6,37,6
8,52,5,34,43,-23,-9,7,37,6
8,52,5,43,51,-26,-10,6,39,6
0,50,5,34,47,-30,-14,8,41,6
0,49,4,32,49,-26,-16,5,37,6
1,49,3,43,50,-28,-15,4,33,6
-1,50,7,40,48,-26,-19,7,36,6
-6,45,3,41,45,-33,-17,6,33,6
-1,48,3,50,44,-25,-14,6,30,6
-12,42,7,52,39,-25,-17,3,31,6
-20,40,6,37,41,-24,-21,3,35,6
-22,47,7,28,53,-16,-22,4,37,6
-10,46,7,38,54,-14,-22,5,37,6
-17,42,9,47,55,-16,-23,5,38,6
-20,42,7,46,58,-21,-20,4,39,6
-24,46,8,39,61,-23,-22,3,40,6
-24,42,10,41,62,-23,-20,1,41,6
-29,41,12,49,63,-27,-18,1,45,6
-30,43,13,47,57,-26,-17,3,50,6
-29,42,15,49,60,-29,-16,1,52,6
-34,42,16,51,53,-29,-16,0,58,6
-39,42,16,51,50,-24,-18,4,60,6
-40,42,15,46,45,-25,-19,3,63,6
-39,43,15,47,35,-23,-19,3,64,6
-41,42,16,42,29,-20,-17,5,64,6
-39,42,16,34,20,-20,-17,2,62,6
-39,42,16,30,10,-17,-16,2,59,6
-37,41,15,28,1,-12,-15,2,57,6
-30,63,14,27,1,-11,-12,2,51,6
-29,23,19,21,-3,-8,-12,1,47,6
-28,47,7,20,-5,-8,-11,0,42,6
-25,39,8,18,-5,-12,-11,0,35,6
-20,39,7,15,-4,-12,-12,0,32,6
-6,40,8,14,1,-12,-12,0,27,6
0,43,7,13,6,-15,-12,0,26,6
3,45,8,12,12,-16,-13,0,24,6
2,47,7,21,11,-19,-14,0,27,6
3,48,5,27,12,-26,-12,0,30,6
15,52,6,24,12,-23,-14,0,33,6
14,52,7,23,17,-21,-12,5,39,6
12,54,5,33,32,-29,-12,5,39,6
11,51,5,35,37,-30,-14,7,38,6
6,50,6,25,41,-30,-16,6,37,6
-5,47,6,36,44,-30,-14,4,31,6
1,49,3,48,49,-31,-16,5,30,6
5,49,8,35,46,-28,-16,6,31,6
-10,41,8,23,43,-29,-17,4,30,6
-7,45,4,28,48,-26,-17,3,32,6
-3,48,8,41,48,-20,-15,5,32,6
-26,38,10,32,39,-21,-17,3,38,6
-35,40,6,35,52,-32,-18,2,41,6
-9,52,3,37,57,-30,-16,7,44,6
-11,42,9,48,48,-28,-15,8,46,6
-36,37,10,53,50,-33,-17,3,48,6
-39,47,12,41,62,-33,-21,1,52,6
-23,48,12,39,64,-31,-20,4,53,6
