-16,47,10,75,24,11,-19,-19,33,9
-14,45,12,74,20,7,-19,-20,31,9
-8,44,14,67,18,4,-18,-19,31,9
-5,45,15,65,21,6,-13,-17,35,9
-3,47,12,57,23,4,-12,-18,36,9
4,48,13,50,21,3,-12,-19,35,9
14,48,14,43,17,4,-12,-19,37,9
12,49,16,36,14,5,-12,-18,38,9
-2,48,16,31,12,3,-12,-18,38,9
-8,47,15,24,9,1,-14,-20,37,9
-6,49,13,14,0,0,-14,-19,36,9
-3,48,10,5,-3,2,-14,-17,35,9
-1,48,11,7,-5,3,-11,-16,36,9
1,48,15,9,-8,0,-11,-21,35,9
4,48,16,17,-12,0,-12,-19,35,9
0,48,14,15,-12,0,-14,-20,36,9
0,46,13,16,-9,0,-13,-18,36,9
0,46,15,23,-7,0,-15,-21,35,9
-9,50,13,18,-9,0,-18,-24,35,9
-12,48,12,17,-8,1,-15,-23,33,9
-13,44,12,28,5,3,-11,-20,32,9
-2,44,14,33,11,3,-9,-12,32,9
-3,44,13,44,12,3,-13,-12,34,9
-14,48,9,58,9,1,-17,-17,37,9
-13,49,7,52,13,3,-18,-19,40,9
-13,50,7,41,22,7,-18,-18,45,9
-22,45,7,63,27,12,-19,-15,43,9
-23,48,6,78,21,14,-21,-15,39,9
-25,49,7,55,30,9,-21,-16,42,9
-26,48,6,63,34,21,-21,-17,42,9
-22,48,5,67,24,21,-19,-19,41,9
-17,50,5,53,30,26,-15,-17,45,9
-19,49,5,58,39,31,-19,-17,47,9
-23,50,4,67,41,29,-26,-21,43,9
-20,50,3,79,41,22,-26,-20,41,9
-19,48,4,76,33,21,-28,-19,41,9
-18,48,7,65,30,22,-29,-17,37,9
-15,47,8,67,27,15,-22,-16,32,9
-8,44,11,74,25,19,-19,-17,30,9
-1,45,12,68,14,19,-17,-18,29,9
-1,46,12,66,12,18,-17,-17,28,9
1,46,13,66,20,16,-18,-19,30,9
11,48,16,62,24,14,-15,-20,32,9
17,49,18,49,21,9,-14,-19,35,9
7,49,15,48,16,11,-15,-18,38,9
-2,49,12,46,12,11,-14,-18,38,9
-10,49,9,40,10,7,-15,-19,35,9
-7,49,9,30,8,5,-19,-18,34,9
-1,49,10,26,6,7,-18,-19,33,9
10,47,14,12,4,2,-17,-19,33,9
15,46,16,11,1,2,-19,-18,34,9
18,53,16,14,-2,5,-17,-15,35,9
19,46,17,13,-4,3,-14,-15,33,9
4,44,16,17,-7,-3,-16,-16,30,9
-21,42,12,23,-8,-1,-18,-16,27,9
-33,43,7,23,-9,0,-17,-19,28,9
