-53	5	-1	10	-66	-24	-8	9	29	6	68	18	79	28	59	3	35	50	-27.18	38.24	4.6	35.38	-21.6	9.9	-2.14	19.38	40.56	13.33970015	15.64680159	4.80416486	17.57940841	26.49905659	23.68480526	2.465846711	6.075820932	5.463185884	79591.38462	152377.0769	3148	135256.4615	78651.92308	36396.07692	733.6153846	37890.23077	159620.8462	3.343792216	3.086437452	3.914193233	3.103598081	3.715370654	3.815944142	4.077987501	2.585496928	1.750747973
-54	6	-5	10	-69	-18	-12	9	27	10	76	13	79	34	76	0	38	53	-28.6	37.58	3.58	40.92	-21.42	15.88	-3.6	21.18	41.36	15.00533239	17.16868079	4.737467678	17.70970355	31.61144729	25.992799	2.75680975	6.623262036	7.143556537	89475.69231	149973.6923	2311.538462	176113.7692	92188.69231	56732.30769	1611.846154	45253.07692	166939	2.958126294	2.891003026	3.894038358	2.905917625	3.592676093	3.511863772	3.981718873	2.730525051	2.01692497
-54	6	-5	13	-69	-14	-12	7	27	10	76	11	71	34	76	3	38	53	-26.54	40.58	2.86	39.38	-8.82	26.06	-3.02	22.64	40	14.69994558	14.10544576	4.084164541	16.04479978	30.10560745	26.23082919	2.894753876	7.643978022	7.53923073	78121.23077	167907.1538	1588.615385	161490.6154	51066.46154	98380.15385	1280.307692	52107.69231	156579.1538	3.211224233	2.851866553	3.872551719	2.891585752	3.778557491	2.980873295	4.114299668	2.810417878	2.005343817
-68	10	-6	3	-57	-32	-12	5	26	0	76	16	89	24	75	3	45	52	-27.58	39.64	3.92	39.64	-15.3	17.24	-2.48	20.7	40.48	14.51356607	14.44958131	5.137470195	19.04180664	24.57335956	29.8573676	3.424850362	9.877752781	6.827122381	83269.46154	161132.3077	2746.461538	168549.3846	51582.38462	71459.61538	1155.307692	45893.38462	159806.3846	3.342427812	3.01746976	4.104277773	2.912075404	3.536274166	3.837287152	3.981867402	3.247031214	2.004514557
-68	2	-11	3	-59	-32	-12	5	26	0	76	16	89	14	75	2	45	52	-30.76	35.58	3.24	36.56	-28.08	9.02	-2.5	19.52	41.84	15.77664096	19.78796604	5.812262898	18.82780922	23.95732873	29.50355233	3.424908758	9.020509963	7.103126072	102951.3077	140596	2633.846154	145590	103440.6923	49679.07692	1166.461538	40550.23077	170752.4615	3.309753669	3.380540065	4.204264644	3.086618882	3.107877603	3.393946322	3.991564041	3.009855769	1.770925204
-56	2	-11	7	-76	-22	-12	13	27	6	74	17	86	17	70	8	41	52	-26.78	40.62	3.2	36.76	-21.22	17.7	-2.28	21.78	40.28	14.38372692	18.34327125	6.036555309	18.85689264	27.52837809	27.06085734	3.97008816	7.269910591	7.133133954	78906.76923	174900.6154	2736.846154	147027.8462	79776.38462	65362.61538	1257.615385	48174.23077	158454.0769	3.3011456	3.306401611	4.046097774	3.174353209	3.775890586	3.652326033	4.085344626	2.998048449	1.922552119
-68	3	-10	6	-76	-22	-14	8	28	8	79	24	86	52	81	8	50	53	-27.28	41.06	3.48	37.78	-12.5	23	-3.22	22.58	40.62	16.18893449	16.66062424	7.158882594	18.15851315	31.63178781	31.59556931	4.771959765	9.361816063	6.834881126	84191.53846	175485.3846	3628.384615	153111.7692	63199.92308	98864.53846	2097.307692	53239.23077	160899.2308	3.5846285	3.260805897	4.178534258	3.305189521	3.850749496	3.575520392	4.095462006	2.831895123	1.976844516
-68	1	-7	6	-80	-19	-14	8	27	10	79	24	67	52	81	2	50	53	-28.74	36.16	3.82	32.78	-20.56	10.32	-3.92	18.62	40.4	18.49736197	20.04231524	7.334003	12.77073216	32.05692437	29.88808458	3.56	8.373505837	7.008566187	95877.07692	145039.6923	3992.307692	111167.9231	90107.69231	53266.38462	2091.769231	36708.38462	159302.7692	3.572000296	3.418933246	4.234250106	2.921502067	3.704991052	3.826024123	4.049420509	3.077640522	2.10312778
-55	1	-7	12	-85	-19	-16	8	27	10	69	24	64	44	74	2	40	55	-27.6	37.18	3.86	34.18	-24.86	13.32	-5.08	20.14	40.36	17.78763616	19.84609785	5.953184022	12.064311	32.51707859	26.74504814	3.928562078	7.66553325	7.583561169	88472.76923	151986.9231	3142.076923	119332.3077	110313.6154	51497.23077	3223.692308	41828.46154	159394	3.334548623	3.223111716	4.056539895	3.068893098	3.491977311	3.584845824	3.707323391	3.035075135	2.007383148
-60	4	-8	7	-85	-17	-16	7	26	5	66	17	87	44	74	5	41	58	-25.36	41.94	3.6	33.46	-11.6	25	-3.82	22.16	39.94	16.79852374	15.56458801	6.049793385	17.13617227	32.00062499	31.55756645	4.914020757	8.677234583	8.247205587	75415.53846	180782.3846	3005.769231	121827	62171.46154	107982.6923	2564.076923	50839	156656.5385	3.364703606	2.94508634	4.134049711	3.319881319	3.585861765	3.188133369	3.961051283	2.890527107	2.153349088
