-22	44	4	24	-64	-37	20	14	29	-13	48	6	92	26	6	37	23	38	-16.68	46.38	4.86	51.32	0.16	-16.44	29.24	17.82	33.26	2.231053563	0.869252552	0.566038868	19.5728792	20.49230099	12.32584277	3.32	2.160462913	2.170806302	26991.76923	206873.7692	2286.538462	271664.5385	20265.53846	33293.23077	82739.61538	30758.76923	106595.0769	1.593673629	0.482552452	1.74669541	2.191812425	4.194150561	3.13989519	1.49045238	1.99250895	1.087825907
-22	44	3	9	-64	-36	24	12	29	-13	48	6	91	21	12	37	25	39	-17.18	46.12	4.7	47.74	-8.1	-11.12	29	17.88	33.46	2.389058392	0.95163018	0.830662386	22.48271336	21.9410574	12.88509216	3.091924967	2.695477694	2.401749362	28654.61538	204568	2157.230769	243456.6923	29474.30769	19873.76923	81326.23077	31089.46154	107930	1.840684978	0.560977175	2.164861324	2.429001213	3.527452532	3.476903859	1.496343446	1.913966631	1.188078401
-24	44	2	9	-63	-32	24	12	29	-8	50	7	91	21	23	37	25	39	-17.18	46.18	4.56	45.5	-17.78	-12.68	28.74	17.68	33.76	3.664368977	1.465469208	1.185917366	24.17540072	21.66960083	13.29577376	2.575344637	2.40366387	2.168501787	29025.61538	205160.2308	2067.076923	227163.3846	52981	23965	79741.69231	30333.84615	109816.9231	1.933337836	0.611945578	2.493600886	2.506831863	3.470294325	3.699231211	1.380969947	1.913158776	1.120969766
-24	44	2	12	-67	-32	23	15	29	-8	50	7	96	17	23	34	26	39	-16.46	46.44	5.08	45.62	-19.5	-14.14	28	18.02	34.12	3.499771421	1.35882302	1.213919272	21.06930469	23.53146829	13.0950525	2.521904043	2.204450045	1.84	26640	207461.3077	2552.230769	221470	63200.30769	27469.69231	75690.46154	31456.76923	112102.6154	1.988657666	0.581400901	2.359287872	2.489191069	3.278243688	3.315909151	1.326797516	1.707871915	0.993886656
-22	44	3	15	-67	-25	23	15	29	-13	48	7	96	17	18	35	26	39	-16.74	46.32	5.14	49.18	-13.68	-10.04	28.3	18.54	33.7	1.998099097	0.705407684	0.89465077	21.04917101	23.1883074	12.14406851	2.954657341	2.961148426	2.62488095	27136.92308	206326.7692	2578.846154	253889.5385	43848.07692	16793.84615	77428.53846	33472.84615	109532.6923	1.466309753	0.45304465	1.974930931	2.695938251	3.748970214	3.860577251	1.450023724	1.91568041	1.227439845
-22	44	3	15	-59	-28	24	14	28	-14	48	6	92	24	12	37	26	39	-16.88	46.3	4.7	46.24	-10.16	-10.06	30.14	18.48	32.36	1.904100838	0.728010989	0.754983444	20.66258454	21.29071159	12.24321853	2.675892375	2.736713357	2.439344174	27572.53846	206149.5385	2151.461538	226116.5385	31720.46154	16937.69231	87692.46154	33197.61538	100975.4615	1.518143352	0.411922547	2.102177047	2.390894487	3.465086692	3.237175044	1.357278748	1.826537387	1.195254546
-20	45	3	17	-72	-28	22	12	27	-13	48	6	84	24	9	38	23	37	-16.24	46.5	4.52	45.22	-12.74	-14.04	31.02	16.92	32.24	1.490771612	0.670820393	0.607947366	19.95123054	23.61847582	11.74897442	3.495654445	2.674621469	2.177705214	25466.30769	207930.3077	1982.230769	215761.4615	42471.53846	25592.38462	93110.61538	27871.53846	100172	1.421156272	0.437519326	2.05514197	2.347636356	3.942901348	3.444296474	1.562179859	1.771416937	1.194279739
-21	45	3	17	-72	-37	22	12	27	-13	48	5	87	25	11	38	23	38	-16.98	46.28	4.38	49.36	-12.72	-16.88	30.6	16.42	32.96	1.67916646	0.601331855	0.561782876	20.26500432	24.97842269	11.72968883	3.538361203	2.433844695	2.374531533	27858.69231	205963.3846	1859.846154	254020.1538	45560	34014.15385	90636.84615	26209.46154	104729.2308	1.353478274	0.404257027	1.976248926	2.149831488	3.476306732	2.985611612	1.539915731	1.86188308	1.181446859
-21	44	3	21	-51	-37	25	14	30	-14	48	5	87	25	11	33	23	38	-17.54	46.12	4.34	50.96	-6.6	-16.06	29.64	17.54	33.4	2.031846451	0.765245059	0.651459899	19.10702489	21.95996357	12.28724542	2.364402673	2.099619013	2.154065923	29780.53846	204552.6154	1831.692308	267268.8462	27390.38462	32065.76923	84742.84615	29794	107488.4615	1.643892314	0.464124144	2.193261603	2.106241031	4.0314504	3.244018622	1.13994385	1.825605105	1.013893116
-21	44	3	18	-50	-30	22	15	29	-13	48	5	80	23	3	34	22	37	-16.82	46.38	4.38	48.38	-3.56	-15.6	29.36	17.82	33.3	2.338289973	0.869252552	0.66	19.26643714	18.6849244	10.39807675	2.651490147	1.862149296	2.022374842	27466	206873.4615	1865.615385	242906.1538	18003.61538	28598.76923	83223.84615	30700.61538	106820.6923	1.449675472	0.503826889	2.166382448	2.10861404	3.536202039	2.95026908	1.230133756	1.497544553	1.014760067
