-58	28	-7	16	-23	-13	24	10	26	35	62	20	70	15	17	37	29	41	-16.7	45.36	4.76	47.24	-1	3.36	30.54	17.56	31.86	17.17934807	6.787517956	5.308709824	14.36879953	9.901515036	7.412853702	3.067311526	4.327401068	3.382366036	41008.53846	200058.0769	3533.846154	224504.6923	4810.307692	3727.692308	90134.38462	30549.76923	98152.07692	3.480875618	1.840281206	3.899497994	2.143671899	3.778030523	3.606159284	1.612059199	2.239755941	1.628743878
-49	31	-10	16	-25	-16	24	12	27	35	62	20	71	31	17	39	28	41	-16.74	45.3	4.52	49.16	4.02	0.74	30.66	18.48	31.5	15.29811753	5.9	5.378624359	13.55634169	14.46027662	8.413821962	2.990718977	3.716127016	2.961418579	38203.46154	198991.4615	3355.615385	241210.9231	11607.69231	3457.076923	90818.07692	33501.46154	95831.84615	3.560481488	1.686578653	3.822728725	2.266845184	3.501917023	3.764372716	1.453909424	2.073230915	1.637565144
-56	32	-10	23	-25	-16	28	11	27	21	58	17	71	31	25	39	28	37	-17.6	45.34	3.86	43.48	1.16	6.08	31.5	18.72	31.68	14.65605677	5.156006206	5.589311228	12.59244218	17.24454696	11.8183586	2.808914381	3.616849458	2.533298245	40120.84615	198944.6154	2936.923077	189403.4615	14426.30769	10269.84615	95789.53846	34325	96811	3.429405252	1.596942446	3.924545508	2.167573967	2.754549319	3.13052718	1.472319426	2.046824788	1.275595599
-56	32	-9	23	-25	-14	27	11	27	21	58	17	64	33	25	39	25	37	-19.02	44.9	3.52	46.02	6.28	5.7	31.76	17.02	32.08	15.48740133	5.618718715	5.243052546	13.3183933	14.14643418	12.10991329	2.746343023	3.489928366	2.390313787	46320.69231	195367.2308	2514.230769	212166.8462	13413.38462	10174.53846	97353.07692	28439.46154	99229.84615	3.251930106	1.564946262	3.676757732	2.190580786	3.641705553	3.291714527	1.350093132	2.108137141	1.22071339
-64	24	-11	15	-25	-14	27	8	27	17	58	16	64	33	21	41	24	38	-19.6	44.42	3.34	46.48	4.1	2.28	32.54	16.46	31.68	16.02123591	6.618428817	5.5807168	15.88740382	15.76863976	9.637510052	3.080324658	3.424675167	2.664132129	49280.76923	191830.7692	2570.153846	219865.2308	13572.23077	4965.384615	102269	26615.15385	96843.46154	3.164963394	1.900341828	3.664716072	2.136355699	3.259266432	3.447350677	1.350245252	2.391260635	1.39345023
-64	24	-11	15	-25	-8	28	8	26	17	58	16	66	32	21	41	27	38	-19.46	44.5	3.18	43.92	10.34	5.04	32.96	16.48	31.12	15.49349541	6.378871374	5.45046787	14.48977571	20.22039564	8.114086517	2.835207223	3.419005703	2.695477694	47953.92308	192364.9231	2400.615385	195572.1538	29942.84615	5607.846154	104844.3846	26677.15385	93470.61538	3.216975211	1.917319027	3.654473457	1.971528517	3.146090873	3.286274473	1.402148848	2.419183983	1.441841718
-41	36	-5	19	-26	-8	28	10	26	15	57	14	67	32	24	38	27	35	-19.92	44.4	3.14	46.64	10.12	4.54	32.48	17.32	30.7	12.92260036	4.795831523	4.266192682	13.44880664	20.66556556	10.4253729	2.264862027	3.619060652	2.11896201	46194.07692	190661.5385	1824	217860.0769	30382.30769	7207.769231	101684.2308	29474.23077	90842.23077	3.045597587	1.352812163	3.753297594	2.158870269	3.039806238	3.209474413	1.258112484	2.121809037	1.32973682
-42	36	-5	19	-26	-8	29	7	26	15	57	14	67	37	24	38	27	36	-20.44	44.24	2.84	41.14	9.28	7	32.72	16.04	31.12	12.0833108	4.48802852	4.041583848	13.95565835	20.70655935	10.311159	2.020297008	3.752119401	2.205810509	47192.07692	189160.4615	1560.846154	172104.7692	28899.07692	9824.307692	103138.6923	25415.76923	93355.76923	2.881315172	1.347360379	3.527681912	1.902591018	2.72597296	3.061760652	1.149977438	2.219556302	1.229444866
-42	35	-6	20	-21	-12	30	7	26	1	54	11	64	39	22	37	23	36	-20.28	44.62	2.6	46.4	15.98	2.68	32.64	16.92	30.96	10.43271777	4.112857887	3.440930107	12.48358923	17.94267539	7.847139606	1.493452376	3.615743354	2.382939361	44798.46154	192255.7692	1220.461538	214508	40035	3652.307692	102547.3077	28156.38462	92438.84615	2.963536745	1.402765028	3.855951735	1.834439759	2.982008659	3.678108598	1.056642901	2.048693197	1.298484645
-42	35	-6	20	-21	-12	27	10	26	9	55	12	64	39	16	37	23	35	-20.12	44.54	2.88	46.12	10.64	2.58	32.76	17.88	30.36	10.73245545	4.167541242	3.570098038	12.32175312	16.86743608	7.028769451	1.87147001	2.526974476	2.056793621	44464.15385	191587.6923	1410.615385	211823.8462	24564.23077	3015.384615	103362.6923	31051.76923	88831.53846	2.884424144	1.275763464	3.468695821	1.847636886	2.972719079	3.684141492	1.176347174	2.121782064	1.276134446
