-67	0	-16	22	10	0	-5	12	21	47	78	30	66	56	25	13	31	63	-29.32	38.28	3.62	45.28	27.82	12.52	2.82	20.6	42.56	22.80652538	21.84311333	8.214353292	11.21969697	11.74510962	6.759408258	3.978391635	5.589275445	12.63829102	107672.6923	163860.6154	4507.307692	203207.1538	81059.07692	17269.07692	1526.076923	42305.84615	181849.6923	3.772967353	3.380619887	4.126215315	2.403775309	2.960812739	3.026540445	3.883225112	2.414810645	2.420899846
-63	0	-16	21	9	0	-5	10	21	33	75	30	66	56	22	12	31	63	-29.3	35.88	3.68	45.1	28.44	12.02	2.46	19.52	42.04	21.69723485	23.14445074	9.128942984	11.10540409	11.5224303	6.503814265	3.699783777	5.780103805	13.15592642	105184.6154	149564.0769	5319.846154	201508.1538	84155.53846	15926	1240	38243.76923	178269	3.62669255	3.421902062	4.12717185	2.330319579	2.59846877	2.815679508	3.979316823	2.462965841	2.429510168
-67	0	-14	21	9	-1	-5	9	22	33	79	21	63	48	20	10	28	63	-27.1	37.2	4.02	42.7	26.92	11.94	1.66	17.8	40.72	24.16629885	23.04604087	8.036143354	10.35422619	9.582984921	5.672424526	3.326319287	4.951767361	12.99852299	98702.23077	158599.9231	4661	180480.8462	74100.23077	15255.15385	800.1538462	31644.53846	167558.8462	3.663624672	3.254700951	4.083420161	2.319388982	2.552056651	2.567690065	4.215531815	2.502473078	2.21003568
-67	-5	-10	28	19	-1	-6	9	22	21	79	22	66	48	23	10	25	62	-30.28	35.82	3.54	42.76	29.4	11.92	2.02	18.32	42.68	23.79583157	22.90824306	7.542439924	8.787627666	8.328265125	5.802895829	3.608268283	4.15903835	12.42648784	115404.2308	148604.0769	3956.153846	179522.3077	86446.84615	15283.84615	1019.230769	33103.07692	182589.0769	3.574101865	3.263206881	4.200640439	2.227931036	2.453005043	3.188707051	4.190536549	2.356802614	2.337293437
-69	-5	-17	28	20	-3	-6	9	24	24	95	22	66	45	23	11	28	60	-28.72	37.36	2.54	42.58	31.7	10.98	2.78	18.76	43.28	24.95759604	25.41161939	8.052850427	7.917297519	8.010617954	6.149764223	3.634776472	4.637068039	12.28989829	109260.3846	165257.0769	3738.538462	177348.3077	99709.15385	13411.53846	1378.769231	34874	187373.6923	3.771884301	3.413893547	4.193844925	2.233414413	2.377826226	2.956849553	4.172642487	2.539603792	2.334140575
-71	-5	-19	27	12	-6	-5	10	21	85	95	18	58	61	21	12	31	60	-25.28	41	1.4	40.58	33.7	9.8	3	19.16	40.72	30.4690269	25.58827857	8.742997198	6.937117557	10.54940757	6.648308055	3.898717738	5.58340398	12.70124403	106138.6923	193115.3846	3864.153846	160654.6154	114552.3846	11359.92308	1598.076923	36800.15385	167201.3846	4.117367534	3.64376623	3.989773863	2.322924547	2.685565479	3.321902737	4.141155046	2.763209654	2.537111931
-71	-4	-19	25	12	-6	-5	10	21	85	95	19	58	61	21	14	31	62	-24.9	42.18	3.08	38.52	34.12	9.62	2.72	19.4	39.8	31.39124082	25.13538542	7.771331932	7.206219536	11.0283997	5.98294242	4.377396486	5.813776741	13.07822618	107094.3077	201549.2308	3826.769231	145173.6923	117802.3077	10621.76923	1632.692308	37814.69231	160542.3077	4.159158897	3.695071432	4.222490671	2.399242229	2.645471742	3.346199661	4.066692897	2.664922663	2.486876199
-69	-4	-10	25	18	0	-5	8	23	32	100	22	75	63	24	16	34	64	-28.66	37.9	3.34	39.34	34.88	11.6	3.26	18.44	42.64	27.43764567	26.77256058	7.482272382	9.561610743	11.4884986	5.542562584	5.094349811	6.219839226	13.27969879	115192.3077	172588.4615	3772.692308	153207.4615	123332.5385	14415.69231	2271.923077	34555.46154	183302.3846	4.024903626	3.594593551	4.315645371	2.667932258	2.870053993	3.08120512	4.060590797	2.76124987	2.38917028
-71	-3	-10	28	15	0	-7	8	22	32	100	26	75	63	24	16	34	69	-32.26	35.04	2.32	41.5	34.44	12.2	4.42	18.42	43.7	25.66928904	27.30564777	8.281159339	10.88347371	13.34640026	6.292853089	5.18493973	6.548557093	13.60477857	131818.0769	154020.9231	3819.461538	171296.6154	122626.1538	16215.69231	3176.538462	34686.84615	192526.9231	3.778186328	3.638352179	4.347073109	2.706877945	2.788868774	2.972411692	3.957140079	2.779719945	2.420126547
-71	-3	-12	25	15	0	-7	12	19	26	99	26	67	62	19	20	33	69	-29.52	36.92	3.74	41.42	33.34	11.66	5.38	19.18	41.18	25.87140506	28.09757285	7.966956759	10.10957962	11.62344183	5.267295321	5.354960317	6.244005125	14.10913179	116031	169077.5385	4406.692308	169876.7692	113387.7692	14406.69231	4161.923077	37249.07692	172634.4615	3.881807105	3.619197487	4.177256999	2.44238791	2.780300149	2.78754862	3.929008241	2.722706656	2.511771752
