-16	43	15	13	-64	-5	-12	20	32	2	48	22	73	29	59	9	37	44	-8.18	45.36	18.52	37.54	-10.5	23.26	-1.2	27.16	37.42	5.271394502	1.091054536	1.824719156	15.48962233	26.643761	16.69468179	4.8948953	3.673472472	2.272355606	7770.307692	197896.9231	33140.23077	147040.9231	44746.46154	65424.76923	1292.307692	71578.23077	134888.4615	3.138946817	0.655639934	1.482222799	2.771233727	3.558379333	3.199709319	4.247120422	2.025169666	1.309380593
-86	22	5	2	-64	-5	-9	20	32	59	96	39	57	32	59	9	36	42	-11.28	45.34	16.76	32.14	-20.52	19.62	-0.52	27.9	37.04	19.03159478	8.860270876	6.091173943	12.00168322	26.5143282	15.84031565	4.03107926	3.125699922	1.938659331	29721.92308	201440.7692	28796.92308	106260.1538	74320	49082.69231	812.1538462	75321.15385	132100.0769	4.288642894	2.711924954	3.051330047	2.884188942	3.82183261	3.379088222	4.378161954	1.74028871	1.215546431
-86	22	0	2	-55	0	-6	24	32	59	96	39	61	32	56	8	36	41	-13.22	46.7	9.58	33.88	-23.24	21.88	-0.52	28.7	36.38	19.59825502	9.031611152	8.007721274	13.59358672	26.35948406	12.43967845	3.257238094	3.138470965	1.95846879	35306.15385	213624.9231	11908.46154	119260.7692	85340.15385	53472.53846	537.3076923	79684.69231	127444.4615	4.113857253	2.699942773	3.620698312	2.811785478	3.375297635	3.195801246	4.363339309	1.876913944	1.162418491
-29	44	0	10	-60	-1	-6	25	32	14	53	13	61	32	56	10	35	39	-10.44	48.32	5.2	31.3	-13.52	25.16	1.4	29.6	35.4	7.80809836	1.541946821	2.690724809	13.11220805	28.17178731	13.20054544	3.322649545	2.630589288	1.61245155	13412.46154	224616.7692	2948.384615	102472.3846	55766.15385	69247.38462	719.5384615	84582.61538	120621.2308	4.027552682	0.805165197	3.305539024	3.047628508	3.940697527	3.167423847	4.264597234	1.630285562	1.037221249
-14	47	4	12	-60	-2	-1	26	33	8	52	10	56	30	46	10	36	39	-10.22	48.28	6.64	28.9	-13.94	22.64	2.92	30.1	35.44	4.163123827	0.872696969	1.338058295	9.932270637	28.08587545	14.81993252	2.770126351	2.211334439	1.525254077	10876.53846	224167.3077	4326.153846	85052.38462	56620.84615	59844.69231	1189.461538	87351.92308	120880.5385	2.92468816	0.503773336	2.522962136	2.696959652	3.64086504	2.797834295	3.881688202	1.493413308	0.98887611
-14	47	6	11	-53	-3	-3	26	33	-8	50	9	68	28	46	8	36	38	-10.58	48.1	7.54	31.58	-23.02	18.44	2.3	29.56	35.84	1.6503333	0.574456265	0.669626762	11.74919572	25.92565525	15.07734725	2.586503431	2.099142682	1.332066064	10894.53846	222478.3846	5488.076923	102533.8462	83289.23077	43626.61538	830.4615385	84230.76923	123595.4615	1.93496663	0.391075733	1.472141293	2.713679665	3.369502439	3.120578933	3.936901356	1.428910791	0.89294631
-15	45	6	11	-52	-3	-3	26	33	-8	50	10	68	23	52	7	35	39	-11.44	47.88	7.72	35.38	-18.52	23.4	1.86	29.52	36.02	1.867190403	0.815843122	0.693974063	12.86217711	23.87822439	14.18449858	2.349553149	2.183941391	1.288254633	12751.69231	220464.8462	5753.846154	128316.9231	60404.84615	62323.07692	598.0769231	84021	124833.8462	1.820763017	0.527848869	1.581273395	2.754176135	3.694906559	2.849567032	4.131584907	1.47690075	0.875866972
-15	45	7	9	-51	1	-6	26	33	-8	49	11	55	32	52	7	36	39	-12	47.52	8.74	30.18	-10.54	25.34	1.14	29.7	35.78	1.64924225	0.727736216	1.353661701	11.3572708	24.7129197	14.92194357	2.623051658	2.586503431	1.389820132	13977	217155.3846	7433.076923	93813.69231	40046.15385	72455.38462	455.7692308	85138	123190.7692	1.585375139	0.48013004	1.584331426	2.998437558	3.342932109	3.019550071	4.250386089	1.612382357	0.943102159
-14	47	7	9	-51	0	-6	25	33	-8	49	11	64	32	47	6	36	39	-10.8	47.72	9.46	31.02	-20.84	19.12	0.2	29.28	35.88	1.720465053	0.491528229	1.023914059	12.48277213	23.6367172	14.69508761	2.441311123	2.600307674	1.193984925	11358.38462	218973	8655.384615	100015.3846	68645.38462	45534.07692	290.4615385	82762.30769	123855.2308	1.917806838	0.323228773	1.428274997	2.941235428	3.271090648	3.05093502	4.215866964	1.783395361	0.839715542
-14	47	7	8	-67	0	-6	25	33	-8	50	10	67	25	52	5	35	39	-10.88	47.9	8.72	35.7	-18.78	25	0	29.36	36.06	1.632666531	0.5	0.895321171	15.13175469	24.05517824	13.5735036	2.584569597	2.463818175	1.239516035	11511	220628.5385	7350	133559.6154	61813.38462	68956.61538	321.8461538	83179.30769	125105	1.865776363	0.349361559	1.486620234	2.757234587	3.729069014	2.929850024	4.2212971	1.656582994	0.890702859
