0,-8,0,97,-96,46,6,-20,100,93
1,-7,-3,97,-97,39,0,-22,96,90
2,-6,-3,97,-97,34,97,-35,96,90
3,-7,-4,98,-98,43,3,-34,93,91
4,-5,-3,98,-93,44,7,-30,96,91
5,-5,-3,97,-93,45,3,-25,94,90
6,-8,-4,96,-96,37,2,-25,95,93
7,-7,-5,96,-95,37,0,-23,93,93
8,-7,-10,99,-98,50,4,-34,87,92
9,-7,-11,98,-97,50,7,-31,89,92
10,-10,-11,97,-99,37,0,-24,88,93
11,-7,-7,94,-96,37,0,-25,90,88
12,-12,-12,94,-88,37,6,-38,87,88
13,-17,-15,94,-93,28,7,-43,84,88
14,-13,-17,95,-90,26,7,-24,82,87
15,-16,-19,92,-91,26,5,-23,79,87
16,-10,-23,93,-99,26,3,-24,76,88
17,-15,-21,94,-118,3,0,-21,78,94
18,-11,-24,94,-124,25,6,-24,75,94
19,-13,-24,93,-119,50,18,-37,75,87
20,-5,-26,94,-99,55,31,-37,69,88
21,-5,-25,93,-69,75,32,-35,75,88
22,-8,-22,94,-61,75,6,-21,77,93
23,-17,-23,90,-43,25,77,-18,100,89
24,-17,-24,90,-48,0,39,-23,100,90
25,-13,-28,87,-89,21,58,-39,71,80
26,-3,-33,89,-101,50,30,-31,65,92
27,-3,-35,98,-86,112,0,-48,62,86
28,-6,-25,95,-85,107,95,-59,63,83
29,-11,-25,91,-87,68,50,-49,67,75
30,-21,-22,92,-75,101,28,-46,75,92
31,-21,-19,92,-46,75,19,3,101,1
32,-22,-20,94,-25,78,18,0,100,94
33,-12,-18,92,0,81,0,-25,100,90
34,-17,-18,91,-18,56,0,-23,81,87
35,-15,-17,89,-40,32,89,-50,76,87
36,-25,-17,83,-83,-50,76,-50,75,82
37,-17,-22,96,-124,-25,2,-25,76,82
38,-1,-21,96,-115,25,15,-20,78,95
39,-4,-20,96,-99,53,43,-12,100,93
40,-12,-17,94,-87,82,43,0,106,0
41,-14,-9,91,-65,75,37,-14,100,0
42,-10,-15,91,-75,81,28,-48,78,91
43,-12,-18,99,-87,75,25,-87,75,82
44,-13,-22,104,-100,76,3,-65,76,100
45,-13,-21,100,-97,53,0,-45,78,100
46,-17,-20,85,-75,75,25,-43,75,81
47,-15,-18,89,-68,81,64,-18,100,89
48,-14,-23,94,-46,125,75,1,100,93
49,-17,-20,96,-50,-126,43,0,104,96
50,-21,-23,97,-46,101,21,-46,100,90
51,-16,-11,89,0,62,87,-41,100,87
52,-20,-8,90,3,50,89,-70,78,77
53,-28,-12,90,-35,31,75,-93,78,76
54,-30,-9,86,-81,-21,57,-49,90,76
55,-37,-14,87,118,-17,75,-50,84,87
56,-18,-23,102,106,25,0,-25,101,94
57,-9,-16,96,121,57,40,-9,107,93
58,-15,-10,97,-120,85,72,-12,101,96
59,5,-8,94,4,100,63,3,91,87
60,-10,-17,95,-98,50,26,-37,81,87
61,-17,-15,96,-98,53,25,-49,78,89
62,-20,-15,95,-121,50,18,-46,78,89
63,-18,-12,91,-100,62,37,-42,91,87
64,-19,-11,92,-97,100,53,-25,100,90
65,-22,-19,96,-73,127,37,-22,100,96
66,-20,-17,95,-48,-123,20,-45,82,95
67,-10,-12,96,-12,110,12,-36,82,89
68,-20,-12,90,0,75,0,-49,82,91
69,-25,-16,91,-25,76,4,-25,82,87
70,-28,-13,89,-43,53,0,-50,84,87
71,-33,-21,84,-45,0,75,-33,78,81
72,-39,-25,91,-90,-45,63,-39,71,87
73,-33,-23,91,118,-25,0,-48,75,94
74,-16,-23,93,-118,51,62,-24,75,87
75,-14,-24,92,-95,75,64,-25,75,92
