-26,40,3,46,10,-5,32,15,29
-22,43,4,53,5,-9,33,14,27
-22,43,4,64,3,-13,33,12,28
-23,43,4,60,13,-14,33,13,29
-22,44,5,64,24,-12,32,14,31
-20,44,4,64,33,-5,30,18,31
-13,45,3,64,28,-1,28,19,32
-4,50,5,61,24,-2,28,20,32
8,53,10,60,21,-6,31,22,33
8,54,13,62,19,-11,33,24,34
0,53,10,61,19,-13,34,24,35
-5,51,7,61,16,-14,32,24,35
-12,49,5,58,12,-11,30,22,33
-13,48,5,59,9,-7,30,21,31
-12,47,6,60,3,-2,30,19,30
-12,47,7,61,0,0,31,19,30
-13,46,7,60,-4,-1,32,18,31
-13,46,8,57,-11,0,32,16,30
-14,46,9,57,-14,0,31,17,29
-12,46,10,51,-21,0,31,17,29
-18,47,6,49,-21,2,30,17,29
-34,35,-1,48,-23,3,31,15,31
-53,29,-5,44,-23,5,34,15,33
-64,24,-11,41,-24,6,38,15,34
-44,34,-11,34,-25,8,41,17,37
-26,52,-6,33,-25,11,40,16,35
-31,46,-1,28,-20,11,34,15,33
-32,39,0,26,-16,11,31,15,31
-26,39,1,26,-12,14,28,14,29
-22,41,3,23,-7,14,29,13,29
-22,44,4,19,-3,13,35,16,28
-25,42,6,18,-3,13,36,16,29
-24,42,4,15,-3,12,33,15,30
-19,46,1,16,0,14,32,14,30
-18,46,0,21,2,18,32,12,28
-1,46,5,26,8,21,31,8,32
15,55,12,26,11,20,33,12,33
17,58,16,30,14,19,38,17,36
2,55,11,34,17,12,37,19,38
-9,50,4,29,19,5,35,21,34
-13,49,2,44,28,16,33,15,26
-16,46,4,50,29,15,30,10,31
-16,45,5,43,24,11,30,14,31
-13,47,4,39,23,9,30,17,31
-16,46,4,48,28,10,33,12,30
-19,46,5,49,28,7,32,14,32
-19,45,6,41,26,1,32,16,28
-19,45,2,46,28,8,32,15,27
-23,41,0,56,32,6,33,13,32
-32,41,-1,57,31,3,33,17,34
-38,39,-2,50,30,-1,35,19,33
-37,40,-1,52,30,0,37,17,33
-32,41,-1,57,30,-2,33,14,33
-30,41,-1,52,29,-6,32,17,32
-29,41,0,52,28,-4,32,17,30
