-12,44,7,42,20,-17,10,13,41
-18,43,4,44,23,-15,10,14,42
-25,43,1,49,26,-13,12,16,44
-27,42,0,50,27,-13,12,16,44
-22,42,3,49,28,-13,9,16,43
-21,44,5,46,27,-14,9,15,43
-15,44,9,45,26,-15,9,15,42
-13,45,9,43,25,-16,8,15,42
-6,50,12,42,25,-16,10,15,41
1,50,14,40,25,-17,10,16,41
0,54,0,40,26,-18,11,16,42
8,63,15,41,28,-19,10,19,42
-2,53,11,41,29,-23,8,21,42
-6,50,8,39,29,-24,5,23,42
10,56,10,37,28,-26,5,23,41
-10,50,15,36,27,-26,5,23,41
-11,49,15,34,25,-25,7,23,40
-9,50,13,35,24,-24,8,21,40
-8,54,12,37,24,-23,10,20,40
-14,48,12,39,24,-21,8,20,39
-14,47,10,39,23,-20,6,19,39
-8,49,-1,39,25,-20,5,19,39
-18,46,-5,40,28,-20,5,19,40
-26,38,0,40,32,-20,5,20,41
-33,32,-1,41,33,-20,4,20,43
-21,40,-7,41,35,-21,5,20,44
-10,41,-5,41,34,-23,5,21,44
-21,38,-2,40,33,-23,5,22,43
-37,35,0,40,28,-22,6,20,43
-33,38,0,40,26,-21,8,18,41
-18,45,4,39,23,-20,8,18,41
-13,45,6,39,22,-19,8,17,40
-19,48,5,39,22,-19,8,17,40
-23,45,11,40,23,-20,7,19,40
-25,44,13,41,25,-20,5,20,40
-16,47,13,42,26,-21,4,21,40
-17,46,13,41,26,-21,5,21,40
-22,46,21,41,25,-21,5,21,40
-13,50,17,41,25,-22,4,21,40
-25,50,26,42,25,-23,4,23,41
7,61,21,42,25,-25,3,26,41
0,62,12,43,25,-27,1,28,41
-18,52,11,41,25,-29,0,30,40
-20,45,12,38,25,-30,0,29,39
-9,49,9,36,26,-28,1,28,39
-17,44,6,35,28,-26,3,25,40
-29,37,1,35,29,-25,5,23,40
-30,37,0,37,31,-21,5,23,40
-23,37,0,39,32,-20,5,22,40
-25,39,2,42,30,-19,4,21,41
-29,39,3,44,29,-20,5,22,41
-23,44,3,44,27,-21,5,22,41
-9,50,2,42,23,-22,5,21,40
-12,48,5,40,21,-23,5,21,41
-13,48,3,38,22,-22,6,20,40
-12,47,1,37,23,-22,7,21,40
-13,46,4,37,26,-23,7,21,39
-16,43,4,37,28,-22,6,21,39
-25,44,0,37,29,-22,7,22,41
-16,47,3,37,32,-23,7,23,41
-22,45,8,38,32,-23,7,24,42
-2,56,15,39,30,-24,7,23,41
1,62,15,38,28,-24,7,23,40
-15,54,21,37,25,-24,7,23,40
-8,48,20,37,24,-25,7,24,39
-12,55,14,36,23,-25,6,22,39
-10,48,12,36,22,-26,5,21,39
-15,44,10,37,23,-25,5,20,40
-25,40,5,39,25,-23,4,19,41
-28,38,0,41,27,-21,5,17,42
-35,32,-3,45,29,-19,5,17,43
-30,36,-1,47,30,-18,6,17,44
-31,38,0,48,29,-17,5,17,44
-25,39,2,47,27,-17,5,17,43
-17,44,2,45,26,-18,6,16,42
-8,49,5,41,23,-19,7,16,41
-7,49,6,39,23,-20,7,16,41
-9,49,7,37,24,-21,8,16,41
-9,48,9,37,25,-21,8,16,41
